São Pedro do Sul	40.7597932	-8.0640758	16851	Viseu
Sátão	40.7423572	-7.7321201	12444	Viseu
Tondela	40.5170645	-8.0802569	28946	Viseu
Vila Nova de Paiva	40.8511511	-7.7295377	5176	Viseu
Viseu	40.6565861	-7.9124712	99274	Viseu
Vouzela	40.7231807	-8.1120232	10564	Viseu
Mação	39.5567185	-7.9957904	7338	Santarém
Oleiros	39.9201996	-7.9138535	5721	Castelo Branco
Proença-a-Nova	39.7494186	-7.9233898	8314	Castelo Branco
Sertã	39.801594	-8.0957844	15880	Castelo Branco
Vila de Rei	39.6758453	-8.1457625	3452	Castelo Branco
Fornos de Algodres	40.6201957	-7.5395507	4989	Guarda
Gouveia	40.4923318	-7.5936526	14046	Guarda
Seia	40.4148619	-7.707845	24702	Guarda
Almeida	40.7254048	-6.9055942	7242	Guarda
Celorico da Beira	40.6335005	-7.3927217	7693	Guarda
Figueira de Castelo Rodrigo	40.8946241	-6.9635613	6260	Guarda
Guarda	40.5383482	-7.2661315	42541	Guarda
Manteigas	40.4022206	-7.5383393	3430	Guarda
Meda	40.9670544	-7.2595951	5202	Guarda
Pinhel	40.7732736	-7.0685935	9627	Guarda
Sabugal	40.3516608	-7.0895241	12544	Guarda
Trancoso	40.7787604	-7.3491442	9878	Guarda
Castelo Branco	39.8109302	-7.5079751	56109	Castelo Branco
Idanha-a-Nova	39.924752	-7.2415895	9716	Castelo Branco
Penamacor	40.169313	-7.1714925	5682	Castelo Branco
Vila Velha de Ródão	39.6545102	-7.6712121	3521	Castelo Branco
Belmonte	40.3582139	-7.3504327	6859	Castelo Branco
Covilhã	40.28154	-7.50487	51797	Castelo Branco
Fundão	40.137963	-7.5010773	29213	Castelo Branco
Alcobaça	39.548667	-8.9796492	56693	Leiria
Alenquer	39.0577004	-9.0140033	43267	Lisboa
Arruda dos Vinhos	38.9835516	-9.0774591	13391	Lisboa
Bombarral	39.2682645	-9.1580682	13193	Leiria
Cadaval	39.2433571	-9.1027435	14228	Lisboa
Caldas da Rainha	39.4048977	-9.135404	51729	Leiria
Lourinhã	39.2414853	-9.3129511	25735	Lisboa
Nazaré	39.6012147	-9.0700991	15158	Leiria
Óbidos	39.3604212	-9.1582014	11772	Leiria
Peniche	39.3603291	-9.387622	27753	Leiria
Sobral de Monte Agraço	39.0188114	-9.1505771	10156	Lisboa
Torres Vedras	39.0917759	-9.2600341	79465	Lisboa
Abrantes	39.4621054	-8.1986484	39325	Santarém
Alcanena	39.4591	-8.6671695	13868	Santarém
Constância	39.4780719	-8.3372252	4056	Santarém
Entroncamento	39.46228	-8.468043	20206	Santarém
Ferreira do Zêzere	39.6932144	-8.2905257	8619	Santarém
Ourém	39.6564974	-8.5773408	45932	Santarém
Sardoal	39.5375181	-8.1612773	3939	Santarém
Tomar	39.6053819	-8.4043125	40677	Santarém
Torres Novas	39.478072	-8.5404429	36717	Santarém
Vila Nova da Barquinha	39.4592388	-8.4313741	7322	Santarém
Amadora	38.7577603	-9.2245474	175136	Lisboa
Cascais	38.6970565	-9.4222945	206479	Lisboa
Lisboa	38.7222524	-9.1393366	547733	Lisboa
Loures	38.831549	-9.1741095	205054	Lisboa
Mafra	38.9443106	-9.3320856	76685	Lisboa
Odivelas	38.7903812	-9.1837514	144549	Lisboa
Oeiras	38.695903	-9.311617	172120	Lisboa
Sintra	38.8028687	-9.3816589	377835	Lisboa
Vila Franca de Xira	38.9551563	-8.9889932	136886	Lisboa
Alcochete	38.7562753	-8.9628696	17569	Setúbal
Almada	38.6765238	-9.1651047	174030	Setúbal
Barreiro	38.6608149	-9.0790724	78764	Setúbal
Moita	38.6527329	-8.9902047	66029	Setúbal
Montijo	38.7055652	-8.9741183	51222	Setúbal
Palmela	38.569441	-8.9016937	62831	Setúbal
Seixal	38.6410676	-9.0975	158269	Setúbal
Sesimbra	38.444217	-9.1014903	49500	Setúbal
Setúbal	38.5260437	-8.8909328	121185	Setúbal
Alcácer do Sal	38.3725756	-8.5110695	13046	Setúbal
Grândola	38.1762557	-8.5662971	14826	Setúbal
Odemira	37.5972	-8.6421698	26066	Beja
Santiago do Cacém	38.0162314	-8.6956768	29749	Setúbal
Sines	37.9571555	-8.8608907	14238	Setúbal
Alter do Chão	39.201007	-7.660334	3562	Portalegre
Arronches	39.1218363	-7.2845731	3165	Portalegre
Avis	39.0552557	-7.8913389	4571	Portalegre
Campo Maior	39.0148625	-7.067918	8456	Portalegre
Castelo de Vide	39.4146181	-7.4540664	3407	Portalegre
Crato	39.2876744	-7.6456553	3708	Portalegre
Elvas	38.8802788	-7.1636637	23078	Portalegre
Fronteira	39.0559973	-7.647754	3410	Portalegre
Gavião	39.46528	-7.9359469	4132	Portalegre
Marvão	39.3939447	-7.3765363	3512	Portalegre
Monforte	39.0528283	-7.4377345	3329	Portalegre
Mora	38.9447445	-8.1653387	4978	Évora
Nisa	39.5179524	-7.6483767	7450	Portalegre
Ponte de Sor	39.2576559	-8.0113961	16722	Portalegre
Portalegre	39.2967086	-7.4284755	24930	Portalegre
Alandroal	38.7021331	-7.4036488	5843	Évora
Arraiolos	38.7232208	-7.9867614	7363	Évora
Borba	38.8068177	-7.458405	7333	Évora
Estremoz	38.8425123	-7.5888378	14318	Évora
Évora	38.571431	-7.913502	56596	Évora
Montemor-o-Novo	38.6472831	-8.2122888	17437	Évora
Mourão	38.3824046	-7.3424	2663	Évora
Portel	38.3088689	-7.7047438	6428	Évora
Redondo	38.6488536	-7.5442849	7031	Évora
Reguengos de Monsaraz	38.4252655	-7.5344352	10828	Évora
Sousel	38.9535932	-7.6764218	5074	Portalegre
Vendas Novas	38.6759628	-8.4615547	11846	Évora
Viana do Alentejo	38.3341493	-8.0038406	5743	Évora
Vila Viçosa	38.7754165	-7.41612	8319	Évora
Aljustrel	37.8760582	-8.1649833	9257	Beja
Almodôvar	37.5117888	-8.0605013	7449	Beja
Alvito	38.2558735	-7.9919301	2504	Beja
Barrancos	38.1328809	-6.9773126	1834	Beja
Beja	38.0153039	-7.8627308	35854	Beja
Castro Verde	37.6991315	-8.0858263	7276	Beja
Cuba	38.1658087	-7.8913548	4878	Beja
Ferreira do Alentejo	38.0593873	-8.1140713	8255	Beja
Mértola	37.6415148	-7.6606665	7274	Beja
Moura	38.1406915	-7.4498183	15167	Beja
Ourique	37.6521402	-8.2243904	5389	Beja
Serpa	37.9443447	-7.5978743	15623	Beja
Vidigueira	38.2118842	-7.8005203	5932	Beja
Almeirim	39.2075584	-8.6259188	23376	Santarém
Alpiarça	39.2591889	-8.5820055	7702	Santarém
Azambuja	39.0696027	-8.8692915	21814	Lisboa
Benavente	38.9816876	-8.8095801	29019	Santarém
Cartaxo	39.1618166	-8.7888254	24462	Santarém
Chamusca	39.3564086	-8.4786825	10120	Santarém
Coruche	38.9603055	-8.5248217	19944	Santarém
Golegã	39.4047966	-8.4880572	5465	Santarém
Rio Maior	39.3384417	-8.9427076	21192	Santarém
Salvaterra de Magos	39.0272019	-8.794182	22159	Santarém
Santarém	39.2366687	-8.6859944	62200	Santarém
Albufeira	37.0890719	-8.2478796	40828	Faro
Alcoutim	37.4699785	-7.4730776	2917	Faro
Aljezur	37.312561	-8.803182	5884	Faro
Castro Marim	37.2179422	-7.4423339	6747	Faro
Faro	37.0193548	-7.9304397	64560	Faro
Lagoa	37.1356631	-8.4517228	22975	Faro
Lagos	37.1027881	-8.6730275	31049	Faro
Loulé	37.1379187	-8.020216	70622	Faro
Monchique	37.3179879	-8.5561706	6045	Faro
Olhão	37.0260416	-7.8423509	45396	Faro
Portimão	37.13617	-8.5376926	55614	Faro
São Brás de Alportel	37.152576	-7.8890523	10662	Faro
Silves	37.1889987	-8.4412078	37126	Faro
Tavira	37.1335906	-7.6430019	26167	Faro
Vila do Bispo	37.0829726	-8.9091832	5258	Faro
Vila Real de Santo António	37.1937172	-7.4209255	19156	Faro
Vila do Porto	36.9568037	-25.1412316	5552	Açores
Nordeste	37.8322686	-25.145931	4937	Açores
Ponta Delgada	37.7422417	-25.67495	68809	Açores
Povoação	37.7486524	-25.2390903	6327	Açores
Ribeira Grande	37.822498	-25.518125	32112	Açores
Vila Franca do Campo	37.7157269	-25.4345063	11229	Açores
Angra do Heroísmo	38.658565	-27.215859	35402	Açores
